tweet_id,favorites,retweets,user_followers,user_favourites,date_time
871032628920680449,21316,3487,8822081,145808,2017-06-03 15:55:36+00:00
870804317367881728,31566,5667,8822081,145808,2017-06-03 00:48:22+00:00
870726314365509632,114,3,8822081,145808,2017-06-02 19:38:25+00:00
870656317836468226,11577,2405,8822081,145808,2017-06-02 15:00:16+00:00
870374049280663552,77967,24287,8822081,145808,2017-06-01 20:18:38+00:00
870308999962521604,20576,3798,8822081,145808,2017-06-01 16:00:09+00:00
870063196459192321,34280,7613,8822081,145808,2017-05-31 23:43:25+00:00
869772420881756160,40027,9298,8822081,145808,2017-05-31 04:27:59+00:00
869702957897576449,26517,5783,8822081,145808,2017-05-30 23:51:58+00:00
869596645499047938,15006,2864,8822081,145808,2017-05-30 16:49:31+00:00
869227993411051520,19205,3461,8822081,145808,2017-05-29 16:24:37+00:00
868880397819494401,61510,13252,8822082,145808,2017-05-28 17:23:24+00:00
868639477480148993,0,1904,8822082,145808,2017-05-28 01:26:04+00:00
868622495443632128,25105,4867,8822082,145808,2017-05-28 00:18:35+00:00
868552278524837888,9480,1904,8822082,145808,2017-05-27 19:39:34+00:00
867900495410671616,22823,3849,8822082,145808,2017-05-26 00:29:37+00:00
867774946302451713,32001,6767,8822082,145808,2017-05-25 16:10:44+00:00
867421006826221569,15168,2295,8822082,145808,2017-05-24 16:44:18+00:00
867072653475098625,0,110,8822082,145808,2017-05-23 17:40:04+00:00
867051520902168576,30394,7277,8822082,145808,2017-05-23 16:16:06+00:00
866720684873056260,18885,4429,8822082,145808,2017-05-22 18:21:28+00:00
866686824827068416,18172,3223,8822082,145808,2017-05-22 16:06:55+00:00
866450705531457537,115402,32562,8822082,145808,2017-05-22 00:28:40+00:00
866334964761202691,49448,13181,8822082,145808,2017-05-21 16:48:45+00:00
866094527597207552,0,7760,8822082,145808,2017-05-21 00:53:21+00:00
865718153858494464,24272,5202,8822083,145808,2017-05-19 23:57:46+00:00
865359393868664832,25016,4638,8822083,145808,2017-05-19 00:12:11+00:00
865006731092295680,26506,7138,8822083,145808,2017-05-18 00:50:50+00:00
864873206498414592,30532,8048,8822083,145808,2017-05-17 16:00:15+00:00
864279568663928832,13802,2803,8822083,145808,2017-05-16 00:41:21+00:00
864197398364647424,28361,8208,8822083,145808,2017-05-15 19:14:50+00:00
863907417377173506,19525,3842,8822083,145808,2017-05-15 00:02:33+00:00
863553081350529029,14471,3896,8822083,145808,2017-05-14 00:34:33+00:00
863471782782697472,0,2255,8822083,145808,2017-05-13 19:11:30+00:00
863432100342583297,22545,4873,8822083,145808,2017-05-13 16:33:49+00:00
863427515083354112,2089,89,8822083,145808,2017-05-13 16:15:35+00:00
863079547188785154,8327,1034,8822724,145809,2017-05-12 17:12:53+00:00
863062471531167744,8016,2255,8822083,145808,2017-05-12 16:05:02+00:00
862831371563274240,18205,4795,8822083,145808,2017-05-12 00:46:44+00:00
862722525377298433,16240,3300,8822083,145808,2017-05-11 17:34:13+00:00
862457590147678208,19397,4596,8822084,145808,2017-05-11 00:01:27+00:00
862096992088072192,70378,21587,8822725,145809,2017-05-10 00:08:34+00:00
861383897657036800,34273,9992,8822084,145808,2017-05-08 00:54:59+00:00
861288531465048066,16317,3863,8822084,145808,2017-05-07 18:36:02+00:00
861005113778896900,15882,3564,8822084,145808,2017-05-06 23:49:50+00:00
860981674716409858,0,2006,8822084,145808,2017-05-06 22:16:42+00:00
860924035999428608,0,745,8822084,145808,2017-05-06 18:27:40+00:00
860563773140209665,7126,2006,8822084,145808,2017-05-05 18:36:06+00:00
860524505164394496,22512,4971,8822084,145808,2017-05-05 16:00:04+00:00
860276583193509888,17491,3286,8822084,145808,2017-05-04 23:34:55+00:00
860184849394610176,15878,5475,8822084,145808,2017-05-04 17:30:24+00:00
860177593139703809,0,28975,8822084,145808,2017-05-04 17:01:34+00:00
859924526012018688,18683,3847,8822084,145808,2017-05-04 00:15:58+00:00
859851578198683649,14723,3296,8822084,145808,2017-05-03 19:26:06+00:00
859607811541651456,17779,1468,8822084,145808,2017-05-03 03:17:27+00:00
859196978902773760,85716,28313,8822084,145808,2017-05-02 00:04:57+00:00
859074603037188101,32261,12803,8822084,145808,2017-05-01 15:58:40+00:00
858860390427611136,0,7633,8822084,145808,2017-05-01 01:47:28+00:00
858843525470990336,14894,3270,8822085,145808,2017-05-01 00:40:27+00:00
858471635011153920,20560,4579,8822086,145808,2017-04-30 00:02:42+00:00
858107933456039936,15070,2728,8822086,145808,2017-04-28 23:57:28+00:00
857989990357356544,15396,2446,8822086,145808,2017-04-28 16:08:49+00:00
857746408056729600,32782,10043,8822086,145808,2017-04-28 00:00:54+00:00
857393404942143489,5633,1552,8822086,145808,2017-04-27 00:38:11+00:00
857263160327368704,19226,4273,8822086,145808,2017-04-26 16:00:39+00:00
857214891891077121,215,17,8822086,145808,2017-04-26 12:48:51+00:00
857062103051644929,0,159,8822086,145808,2017-04-26 02:41:43+00:00
857029823797047296,18068,3763,8822086,145808,2017-04-26 00:33:27+00:00
856543823941562368,15680,2731,8822086,145808,2017-04-24 16:22:16+00:00
856526610513747968,11400,1781,8822086,145808,2017-04-24 15:13:52+00:00
856330835276025856,0,634,8822086,145808,2017-04-24 02:15:55+00:00
856288084350160898,494,15,8822086,145808,2017-04-23 23:26:03+00:00
856282028240666624,26675,5971,8822086,145808,2017-04-23 23:01:59+00:00
855862651834028034,324,24,8822086,145808,2017-04-22 19:15:32+00:00
855860136149123072,4722,933,8822086,145808,2017-04-22 19:05:32+00:00
855857698524602368,11442,2000,8822087,145808,2017-04-22 18:55:51+00:00
855851453814013952,44106,17180,8822087,145808,2017-04-22 18:31:02+00:00
855818117272018944,25695,5166,8822087,145808,2017-04-22 16:18:34+00:00
855459453768019968,28705,7841,8822087,145808,2017-04-21 16:33:22+00:00
855245323840757760,0,5677,8822087,145808,2017-04-21 02:22:29+00:00
855138241867124737,0,43,8822087,145808,2017-04-20 19:16:59+00:00
854732716440526848,21956,5785,8822087,145808,2017-04-19 16:25:34+00:00
854482394044301312,28260,6546,8822087,145808,2017-04-18 23:50:52+00:00
854365224396361728,18255,4490,8822087,145808,2017-04-18 16:05:17+00:00
854120357044912130,30942,7145,8822087,145808,2017-04-17 23:52:16+00:00
854010172552949760,15717,3019,8822087,145808,2017-04-17 16:34:26+00:00
853760880890318849,27668,5506,8822087,145808,2017-04-17 00:03:50+00:00
853639147608842240,33568,9615,8822087,145808,2017-04-16 16:00:07+00:00
853299958564483072,15018,3423,8822087,145808,2017-04-15 17:32:18+00:00
852936405516943360,0,1917,8822087,145808,2017-04-14 17:27:40+00:00
852912242202992640,8757,1739,8822087,145808,2017-04-14 15:51:39+00:00
852672615818899456,14476,2074,8822087,145808,2017-04-13 23:59:28+00:00
852553447878664193,15827,3337,8822087,145808,2017-04-13 16:05:56+00:00
852311364735569921,32204,9574,8822087,145808,2017-04-13 00:03:59+00:00
852226086759018497,19446,6597,8822087,145808,2017-04-12 18:25:07+00:00
852189679701164033,11150,1536,8822087,145808,2017-04-12 16:00:27+00:00
851861385021730816,0,19,8822087,145808,2017-04-11 18:15:55+00:00
851591660324737024,15847,3345,8822087,145808,2017-04-11 00:24:08+00:00
851464819735769094,23631,6822,8822087,145808,2017-04-10 16:00:07+00:00
851224888060895234,20173,5552,8822087,145808,2017-04-10 00:06:42+00:00
850753642995093505,30031,8805,8822087,145808,2017-04-08 16:54:09+00:00
850380195714523136,12790,2521,8822087,145808,2017-04-07 16:10:12+00:00
850333567704068097,3378,316,8822087,145808,2017-04-07 13:04:55+00:00
850145622816686080,15955,3680,8822087,145808,2017-04-07 00:38:06+00:00
850019790995546112,19924,4720,8822087,145808,2017-04-06 16:18:05+00:00
849776966551130114,29686,7348,8822087,145808,2017-04-06 00:13:11+00:00
849668094696017920,0,4799,8822087,145808,2017-04-05 17:00:34+00:00
849412302885593088,15519,3063,8822087,145808,2017-04-05 00:04:08+00:00
849336543269576704,11172,1842,8822087,145808,2017-04-04 19:03:06+00:00
849051919805034497,41400,8226,8822087,145808,2017-04-04 00:12:06+00:00
848690551926992896,24653,4200,8822087,145808,2017-04-03 00:16:10+00:00
848324959059550208,24190,4494,8822087,145808,2017-04-02 00:03:26+00:00
848213670039564288,8011,707,8822087,145808,2017-04-01 16:41:12+00:00
848212111729840128,15996,2949,8822087,145808,2017-04-01 16:35:01+00:00
847978865427394560,0,3163,8822087,145808,2017-04-01 01:08:10+00:00
847971574464610304,0,420,8822087,145808,2017-04-01 00:39:12+00:00
847962785489326080,23053,4926,8822087,145808,2017-04-01 00:04:17+00:00
847842811428974592,5328,1288,8822087,145808,2017-03-31 16:07:33+00:00
847617282490613760,6854,402,8822088,145808,2017-03-31 01:11:22+00:00
847606175596138505,18427,3346,8822089,145808,2017-03-31 00:27:14+00:00
847251039262605312,20110,4210,8822089,145808,2017-03-30 00:56:03+00:00
847157206088847362,19530,5714,8822089,145808,2017-03-29 18:43:12+00:00
847116187444137987,21085,3099,8822088,145808,2017-03-29 16:00:12+00:00
846874817362120707,19730,3829,8822088,145808,2017-03-29 00:01:05+00:00
846514051647705089,43787,11239,8822088,145808,2017-03-28 00:07:32+00:00
846505985330044928,13857,2995,8822088,145808,2017-03-27 23:35:28+00:00
846153765933735936,31029,8811,8822088,145808,2017-03-27 00:15:53+00:00
846139713627017216,30524,9795,8822088,145808,2017-03-26 23:20:02+00:00
846042936437604353,15704,2796,8822088,145808,2017-03-26 16:55:29+00:00
845812042753855489,28707,8476,8822088,145808,2017-03-26 01:38:00+00:00
845677943972139009,24784,4690,8822088,145808,2017-03-25 16:45:08+00:00
845397057150107648,7505,1756,8822088,145808,2017-03-24 22:08:59+00:00
845306882940190720,22971,5268,8822088,145808,2017-03-24 16:10:40+00:00
845098359547420673,0,7473,8822088,145808,2017-03-24 02:22:04+00:00
844979544864018432,13430,2495,8822088,145808,2017-03-23 18:29:57+00:00
844973813909606400,14840,3107,8822088,145808,2017-03-23 18:07:10+00:00
844580511645339650,16224,3052,8822089,145808,2017-03-22 16:04:20+00:00
844223788422217728,13472,2152,8822089,145808,2017-03-21 16:26:50+00:00
843981021012017153,14971,2892,8822089,145808,2017-03-21 00:22:10+00:00
843856843873095681,21151,4526,8822089,145808,2017-03-20 16:08:44+00:00
843604394117681152,16648,2686,8822089,145808,2017-03-19 23:25:35+00:00
843235543001513987,21229,5900,8822090,145808,2017-03-18 22:59:54+00:00
842846295480000512,15098,3569,8822090,145808,2017-03-17 21:13:10+00:00
842765311967449089,6644,1249,8822090,145808,2017-03-17 15:51:22+00:00
842535590457499648,17878,3444,8822090,145808,2017-03-17 00:38:32+00:00
842163532590374912,24124,5677,8822090,145808,2017-03-16 00:00:07+00:00
842115215311396866,13807,2981,8822090,145808,2017-03-15 20:48:07+00:00
841833993020538882,0,14774,8822090,145808,2017-03-15 02:10:39+00:00
841680585030541313,25437,7673,8822090,145808,2017-03-14 16:01:03+00:00
841439858740625411,12503,3614,8822090,145808,2017-03-14 00:04:30+00:00
841320156043304961,19579,5409,8822090,145808,2017-03-13 16:08:50+00:00
841314665196081154,15677,4564,8822090,145808,2017-03-13 15:47:01+00:00
841077006473256960,22593,5220,8822090,145808,2017-03-13 00:02:39+00:00
840761248237133825,0,1737,8822090,145808,2017-03-12 03:07:56+00:00
840728873075638272,0,15827,8822090,145808,2017-03-12 00:59:17+00:00
840698636975636481,174,2,8822090,145808,2017-03-11 22:59:09+00:00
840696689258311684,12164,957,8822090,145808,2017-03-11 22:51:24+00:00
840632337062862849,8896,1737,8822090,145808,2017-03-11 18:35:42+00:00
840370681858686976,16275,4481,8822090,145808,2017-03-11 01:15:58+00:00
840268004936019968,19069,5633,8822090,145808,2017-03-10 18:27:58+00:00
839990271299457024,13288,2240,8822090,145808,2017-03-10 00:04:21+00:00
839549326359670784,27200,7633,8822090,145808,2017-03-08 18:52:12+00:00
839290600511926273,0,141,8822090,145808,2017-03-08 01:44:07+00:00
839239871831150596,26866,6434,8822090,145808,2017-03-07 22:22:32+00:00
838952994649550848,19474,3936,8822090,145808,2017-03-07 03:22:35+00:00
838921590096166913,11043,2029,8822090,145808,2017-03-07 01:17:48+00:00
838916489579200512,0,35,8822090,145808,2017-03-07 00:57:32+00:00
838831947270979586,0,10847,8822090,145808,2017-03-06 19:21:35+00:00
838561493054533637,10861,1319,8822090,145808,2017-03-06 01:26:54+00:00
838476387338051585,22301,4702,8822090,145808,2017-03-05 19:48:43+00:00
838201503651401729,0,9899,8822090,145808,2017-03-05 01:36:26+00:00
838150277551247360,1660,326,8822090,145808,2017-03-04 22:12:52+00:00
838085839343206401,139,1,8822090,145808,2017-03-04 17:56:49+00:00
838083903487373313,17460,3089,8822090,145808,2017-03-04 17:49:08+00:00
837820167694528512,33803,7760,8822090,145808,2017-03-04 00:21:08+00:00
837482249356513284,3826,439,8822090,145808,2017-03-03 01:58:22+00:00
837471256429613056,12681,2244,8822090,145808,2017-03-03 01:14:41+00:00
837110210464448512,15940,2339,8822090,145808,2017-03-02 01:20:01+00:00
836989968035819520,12674,2270,8822090,145808,2017-03-01 17:22:13+00:00
836753516572119041,19209,4592,8822090,145808,2017-03-01 01:42:39+00:00
836677758902222849,12538,2202,8822090,145808,2017-02-28 20:41:37+00:00
836648853927522308,0,551,8822091,145808,2017-02-28 18:46:45+00:00
836397794269200385,0,27189,8822091,145808,2017-02-28 02:09:08+00:00
836380477523124226,14671,2959,8822091,145808,2017-02-28 01:00:19+00:00
836260088725786625,21174,4260,8822091,145808,2017-02-27 17:01:56+00:00
836001077879255040,18966,4212,8822091,145808,2017-02-26 23:52:43+00:00
835685285446955009,0,8047,8822091,145808,2017-02-26 02:57:52+00:00
835574547218894849,17675,3584,8822091,145808,2017-02-25 19:37:50+00:00
835536468978302976,0,1678,8822091,145808,2017-02-25 17:06:32+00:00
835309094223372289,0,20711,8822091,145808,2017-02-25 02:03:02+00:00
835297930240217089,16373,2984,8822091,145808,2017-02-25 01:18:40+00:00
835264098648616962,7689,1678,8822091,145808,2017-02-24 23:04:14+00:00
835246439529840640,2089,73,8822091,145808,2017-02-24 21:54:03+00:00
835172783151792128,26013,5705,8822091,145808,2017-02-24 17:01:22+00:00
835152434251116546,22262,2985,8822091,145808,2017-02-24 15:40:31+00:00
834931633769889797,10740,1623,8822091,145808,2017-02-24 01:03:08+00:00
834786237630337024,21263,5445,8822091,145808,2017-02-23 15:25:23+00:00
834574053763584002,13574,2508,8822091,145808,2017-02-23 01:22:14+00:00
834477809192075265,0,10535,8822091,145808,2017-02-22 18:59:48+00:00
834458053273591808,9569,1666,8822091,145808,2017-02-22 17:41:18+00:00
834209720923721728,20469,4705,8822091,145808,2017-02-22 01:14:30+00:00
834167344700198914,15734,3630,8822091,145808,2017-02-21 22:26:07+00:00
834089966724603904,9999,2113,8822091,145808,2017-02-21 17:18:39+00:00
834086379323871233,13003,2190,8822091,145808,2017-02-21 17:04:24+00:00
833863086058651648,13368,2391,8822091,145808,2017-02-21 02:17:06+00:00
833826103416520705,17990,3745,8822091,145808,2017-02-20 23:50:09+00:00
833732339549220864,0,221,8822091,145808,2017-02-20 17:37:34+00:00
833722901757046785,20731,3196,8822091,145808,2017-02-20 17:00:04+00:00
833479644947025920,14800,2039,8822091,145808,2017-02-20 00:53:27+00:00
833124694597443584,20099,4799,8822091,145808,2017-02-19 01:23:00+00:00
832998151111966721,13200,2188,8822092,145808,2017-02-18 17:00:10+00:00
832769181346996225,0,39,8822092,145808,2017-02-18 01:50:19+00:00
832757312314028032,16795,3595,8822092,145808,2017-02-18 01:03:09+00:00
832682457690300417,11824,2890,8822092,145808,2017-02-17 20:05:43+00:00
832645525019123713,2915,526,8822092,145808,2017-02-17 17:38:57+00:00
832636094638288896,15789,2765,8822092,145808,2017-02-17 17:01:29+00:00
832397543355072512,11918,2202,8822092,145808,2017-02-17 01:13:34+00:00
832369877331693569,17141,3163,8822092,145808,2017-02-16 23:23:38+00:00
832273440279240704,11318,2327,8822092,145808,2017-02-16 17:00:25+00:00
832215909146226688,0,6171,8822092,145808,2017-02-16 13:11:49+00:00
832215726631055365,0,9262,8822092,145808,2017-02-16 13:11:05+00:00
832088576586297345,62,2,8822092,145808,2017-02-16 04:45:50+00:00
832040443403784192,0,9561,8822092,145808,2017-02-16 01:34:34+00:00
832032802820481025,17801,4629,8822092,145808,2017-02-16 01:04:13+00:00
831939777352105988,23895,6097,8822092,145808,2017-02-15 18:54:34+00:00
831926988323639298,334,34,8822092,145808,2017-02-15 18:03:45+00:00
831911600680497154,27500,6462,8822093,145808,2017-02-15 17:02:36+00:00
831670449226514432,10401,1806,8822093,145808,2017-02-15 01:04:21+00:00
831650051525054464,7104,1917,8822093,145808,2017-02-14 23:43:18+00:00
831552930092285952,8952,2304,8822093,145808,2017-02-14 17:17:22+00:00
831322785565769729,9255,1542,8822093,145808,2017-02-14 02:02:51+00:00
831315979191906304,6527,1121,8822093,145808,2017-02-14 01:35:49+00:00
831309418084069378,11734,2458,8822093,145808,2017-02-14 01:09:44+00:00
831262627380748289,11875,2034,8822093,145808,2017-02-13 22:03:49+00:00
830956169170665475,7953,1491,8822093,145808,2017-02-13 01:46:03+00:00
830583320585068544,66606,16676,8822093,145808,2017-02-12 01:04:29+00:00
830173239259324417,0,5654,8822093,145808,2017-02-10 21:54:58+00:00
830097400375152640,9774,2920,8822093,145808,2017-02-10 16:53:37+00:00
829878982036299777,0,4980,8822093,145808,2017-02-10 02:25:42+00:00
829861396166877184,12219,1931,8822093,145808,2017-02-10 01:15:49+00:00
829501995190984704,31668,10535,8822093,145808,2017-02-09 01:27:41+00:00
829449946868879360,10453,2009,8822093,145808,2017-02-08 22:00:52+00:00
829141528400556032,24348,7302,8822093,145808,2017-02-08 01:35:19+00:00
829011960981237760,53097,16241,8822093,145808,2017-02-07 17:00:28+00:00
828801551087042563,0,3405,8822093,145808,2017-02-07 03:04:22+00:00
828770345708580865,25545,5841,8822093,145808,2017-02-07 01:00:22+00:00
828708714936930305,36446,11131,8822093,145808,2017-02-06 20:55:28+00:00
828650029636317184,9490,1341,8822093,145808,2017-02-06 17:02:17+00:00
828409743546925057,6346,1163,8822093,145808,2017-02-06 01:07:28+00:00
828408677031882754,7669,1285,8822093,145808,2017-02-06 01:03:14+00:00
828381636999917570,12570,2209,8822093,145808,2017-02-05 23:15:47+00:00
828376505180889089,7367,1065,8822093,145808,2017-02-05 22:55:23+00:00
828372645993398273,12555,2924,8822093,145808,2017-02-05 22:40:03+00:00
828361771580813312,2196,173,8822093,145808,2017-02-05 21:56:51+00:00
828046555563323392,11737,2867,8822093,145808,2017-02-05 01:04:17+00:00
828011680017821696,10347,2144,8822093,145808,2017-02-04 22:45:42+00:00
827933404142436356,20082,5235,8822093,145808,2017-02-04 17:34:40+00:00
827653905312006145,15499,3017,8822093,145808,2017-02-03 23:04:02+00:00
827600520311402496,7453,939,8822093,145808,2017-02-03 19:31:54+00:00
827324948884643840,15838,3034,8822093,145808,2017-02-03 01:16:53+00:00
827199976799354881,10577,2216,8822093,145808,2017-02-02 17:00:17+00:00
826958653328592898,21563,4980,8822093,145808,2017-02-02 01:01:21+00:00
826848821049180160,36326,10126,8822093,145808,2017-02-01 17:44:55+00:00
826615380357632002,0,3981,8822093,145808,2017-02-01 02:17:19+00:00
826598799820865537,5128,250,8822094,145808,2017-02-01 01:11:25+00:00
826598365270007810,10054,2334,8822094,145808,2017-02-01 01:09:42+00:00
826476773533745153,18413,4183,8822094,145808,2017-01-31 17:06:32+00:00
826240494070030336,13307,2602,8822094,145808,2017-01-31 01:27:39+00:00
826204788643753985,4886,922,8822094,145808,2017-01-30 23:05:46+00:00
826115272272650244,15659,3108,8822094,145808,2017-01-30 17:10:04+00:00
825876512159186944,10495,1867,8822094,145808,2017-01-30 01:21:19+00:00
825829644528148480,12751,2488,8822094,145808,2017-01-29 22:15:05+00:00
825535076884762624,56922,17562,8822094,145808,2017-01-29 02:44:34+00:00
825147591692263424,18309,4540,8822094,145808,2017-01-28 01:04:51+00:00
825120256414846976,0,1253,8822094,145808,2017-01-27 23:16:13+00:00
825026590719483904,6312,1253,8822094,145808,2017-01-27 17:04:02+00:00
824796380199809024,0,5492,8822094,145808,2017-01-27 01:49:15+00:00
824775126675836928,14925,3508,8822094,145808,2017-01-27 00:24:48+00:00
824663926340194305,10537,1775,8822095,145808,2017-01-26 17:02:56+00:00
824325613288833024,11869,10537,8822095,145808,2017-01-25 18:38:36+00:00
824297048279236611,15090,3854,8822095,145808,2017-01-25 16:45:05+00:00
824025158776213504,4839,602,8822095,145808,2017-01-24 22:44:42+00:00
823939628516474880,10651,2710,8822095,145808,2017-01-24 17:04:50+00:00
823719002937630720,0,11198,8822095,145808,2017-01-24 02:28:08+00:00
823699002998870016,14023,2522,8822095,145808,2017-01-24 01:08:40+00:00
823581115634085888,13052,2622,8822095,145808,2017-01-23 17:20:14+00:00
823333489516937216,701,24,8822095,145808,2017-01-23 00:56:15+00:00
823322678127919110,15772,4023,8822095,145808,2017-01-23 00:13:17+00:00
823269594223824897,0,9892,8822095,145808,2017-01-22 20:42:21+00:00
822975315408461824,17368,3450,8822095,145808,2017-01-22 01:12:59+00:00
822872901745569793,131802,43242,8822095,145808,2017-01-21 18:26:02+00:00
822859134160621569,13296,2275,8822095,145808,2017-01-21 17:31:20+00:00
822647212903690241,0,6413,8822095,145808,2017-01-21 03:29:14+00:00
822610361945911296,14854,2958,8822095,145808,2017-01-21 01:02:48+00:00
822489057087389700,18220,6413,8822095,145808,2017-01-20 17:00:46+00:00
822462944365645825,28083,14306,8822095,145808,2017-01-20 15:17:01+00:00
822244816520155136,35056,9892,8822095,145808,2017-01-20 00:50:15+00:00
822163064745328640,0,4772,8822094,145808,2017-01-19 19:25:24+00:00
821886076407029760,11352,2307,8822094,145808,2017-01-19 01:04:45+00:00
821813639212650496,0,3366,8822094,145808,2017-01-18 20:16:54+00:00
821765923262631936,8442,1663,8822094,145808,2017-01-18 17:07:18+00:00
821522889702862852,8059,1762,8822094,145808,2017-01-18 01:01:34+00:00
821421320206483457,0,5605,8822094,145808,2017-01-17 18:17:58+00:00
821407182352777218,11811,4344,8822094,145808,2017-01-17 17:21:47+00:00
821153421864615936,257,10,8822094,145808,2017-01-17 00:33:26+00:00
821149554670182400,8665,1979,8822094,145808,2017-01-17 00:18:04+00:00
821107785811234820,9641,2136,8822094,145808,2017-01-16 21:32:06+00:00
821044531881721856,12713,2286,8822094,145808,2017-01-16 17:20:45+00:00
820837357901512704,0,6741,8822094,145808,2017-01-16 03:37:31+00:00
820749716845686786,31672,9899,8822094,145808,2017-01-15 21:49:15+00:00
820690176645140481,12267,3237,8822094,145808,2017-01-15 17:52:40+00:00
820494788566847489,0,567,8822094,145808,2017-01-15 04:56:16+00:00
820446719150292993,0,2571,8822094,145808,2017-01-15 01:45:15+00:00
820314633777061888,3363,567,8822094,145808,2017-01-14 17:00:24+00:00
820078625395449857,19901,6302,8822094,145808,2017-01-14 01:22:35+00:00
820013781606658049,0,1179,8822094,145808,2017-01-13 21:04:55+00:00
819952236453363712,5353,1179,8822094,145808,2017-01-13 17:00:21+00:00
819924195358416896,12974,4893,8822094,145808,2017-01-13 15:08:56+00:00
819711362133872643,13436,3119,8822094,145808,2017-01-13 01:03:12+00:00
819588359383371776,9686,1994,8822094,145808,2017-01-12 16:54:26+00:00
819347104292290561,7253,1209,8822094,145808,2017-01-12 00:55:47+00:00
819238181065359361,2283,409,8822094,145808,2017-01-11 17:42:57+00:00
819227688460238848,23168,6741,8822094,145808,2017-01-11 17:01:16+00:00
819015337530290176,0,37031,8822094,145808,2017-01-11 02:57:27+00:00
819015331746349057,0,19042,8822094,145808,2017-01-11 02:57:26+00:00
819006400881917954,45528,19042,8822094,145808,2017-01-11 02:21:57+00:00
819004803107983360,87342,37031,8822094,145808,2017-01-11 02:15:36+00:00
818646164899774465,0,21095,8822094,145808,2017-01-10 02:30:30+00:00
818627210458333184,22521,7572,8822094,145808,2017-01-10 01:15:10+00:00
818614493328580609,9898,2571,8822094,145808,2017-01-10 00:24:38+00:00
818588835076603904,0,6164,8822093,145808,2017-01-09 22:42:41+00:00
818536468981415936,10956,2463,8822093,145808,2017-01-09 19:14:36+00:00
818307523543449600,0,8124,8822093,145808,2017-01-09 04:04:51+00:00
818259473185828864,11082,2275,8822093,145808,2017-01-09 00:53:55+00:00
818145370475810820,12339,2582,8822094,145808,2017-01-08 17:20:31+00:00
817908911860748288,4888,807,8822094,145808,2017-01-08 01:40:55+00:00
817827839487737858,51908,27189,8822094,145808,2017-01-07 20:18:46+00:00
817777686764523521,10818,2704,8822094,145808,2017-01-07 16:59:28+00:00
817536400337801217,11833,2980,8822094,145808,2017-01-07 01:00:41+00:00
817502432452313088,0,3403,8822094,145808,2017-01-06 22:45:43+00:00
817423860136083457,34013,14774,8822094,145808,2017-01-06 17:33:29+00:00
817415592588222464,5629,949,8822094,145808,2017-01-06 17:00:38+00:00
817181837579653120,0,8505,8822094,145808,2017-01-06 01:31:47+00:00
817171292965273600,8824,2032,8822094,145808,2017-01-06 00:49:53+00:00
817120970343411712,12297,2606,8822094,145808,2017-01-05 21:29:55+00:00
817056546584727552,8643,1650,8822094,145808,2017-01-05 17:13:55+00:00
816829038950027264,0,4739,8822094,145808,2017-01-05 02:09:53+00:00
816816676327063552,10071,2049,8822094,145808,2017-01-05 01:20:46+00:00
816697700272001025,9847,2205,8822094,145808,2017-01-04 17:27:59+00:00
816450570814898180,30586,8124,8822094,145808,2017-01-04 01:05:59+00:00
816336735214911488,8662,1954,8822094,145808,2017-01-03 17:33:39+00:00
816091915477250048,9007,2154,8822094,145808,2017-01-03 01:20:49+00:00
816062466425819140,0,1026,8822094,145808,2017-01-02 23:23:48+00:00
816014286006976512,0,5293,8822094,145808,2017-01-02 20:12:21+00:00
815990720817401858,4979,1026,8822095,145808,2017-01-02 18:38:42+00:00
815966073409433600,22569,8505,8822095,145808,2017-01-02 17:00:46+00:00
815745968457060357,0,4152,8822095,145808,2017-01-02 02:26:09+00:00
815736392542261248,9916,2276,8822095,145808,2017-01-02 01:48:06+00:00
815639385530101762,8286,1665,8822095,145808,2017-01-01 19:22:38+00:00
815390420867969024,10439,3827,8822095,145808,2017-01-01 02:53:20+00:00
814986499976527872,7721,1284,8822095,145808,2016-12-31 00:08:17+00:00
814638523311648768,11361,2710,8822095,145808,2016-12-30 01:05:33+00:00
814578408554463233,0,5886,8822095,145808,2016-12-29 21:06:41+00:00
814530161257443328,8703,1875,8822095,145808,2016-12-29 17:54:58+00:00
814153002265309185,28962,8734,8822095,145808,2016-12-28 16:56:16+00:00
813944609378369540,0,3207,8822095,145808,2016-12-28 03:08:11+00:00
813910438903693312,9367,1875,8822095,145808,2016-12-28 00:52:25+00:00
813812741911748608,36687,14069,8822095,145808,2016-12-27 18:24:12+00:00
813800681631023104,8385,1772,8822095,145808,2016-12-27 17:36:16+00:00
813217897535406080,18790,7344,8822095,145808,2016-12-26 03:00:30+00:00
813202720496779264,9317,1830,8822095,145808,2016-12-26 02:00:11+00:00
813187593374461952,20032,4385,8822095,145808,2016-12-26 01:00:05+00:00
813172488309972993,9350,1940,8822095,145808,2016-12-26 00:00:03+00:00
813157409116065792,7847,2228,8822095,145808,2016-12-25 23:00:08+00:00
813142292504645637,8554,2403,8822095,145808,2016-12-25 22:00:04+00:00
813130366689148928,4509,452,8822095,145808,2016-12-25 21:12:41+00:00
813127251579564032,11944,3162,8822095,145808,2016-12-25 21:00:18+00:00
813112105746448384,10394,2764,8822095,145808,2016-12-25 20:00:07+00:00
813096984823349248,10664,3656,8822095,145808,2016-12-25 19:00:02+00:00
813081950185472002,9969,2805,8822095,145808,2016-12-25 18:00:17+00:00
